"id","zipcode","facility_name","facility_code"
"dhl_facility_28803",28803,"MADRID",28
"dhl_facility_28804",28804,"MADRID",28
"dhl_facility_28805",28805,"MADRID",28
"dhl_facility_28806",28806,"MADRID",28
"dhl_facility_28807",28807,"MADRID",28
"dhl_facility_28810",28810,"MADRID",28
"dhl_facility_28811",28811,"MADRID",28
"dhl_facility_28812",28812,"MADRID",28
"dhl_facility_28813",28813,"MADRID",28
"dhl_facility_28814",28814,"MADRID",28
"dhl_facility_28815",28815,"MADRID",28
"dhl_facility_28816",28816,"MADRID",28
"dhl_facility_28817",28817,"MADRID",28
"dhl_facility_28818",28818,"MADRID",28
"dhl_facility_28819",28819,"MADRID",28
"dhl_facility_28820",28820,"MADRID",28
"dhl_facility_28830",28830,"MADRID",28
"dhl_facility_28831",28831,"MADRID",28
"dhl_facility_28840",28840,"MADRID",28
"dhl_facility_28850",28850,"MADRID",28
"dhl_facility_28860",28860,"MADRID",28
"dhl_facility_28861",28861,"MADRID",28
"dhl_facility_28862",28862,"MADRID",28
"dhl_facility_28863",28863,"MADRID",28
"dhl_facility_28864",28864,"MADRID",28
"dhl_facility_28865",28865,"MADRID",28
"dhl_facility_28870",28870,"MADRID",28
"dhl_facility_28880",28880,"MADRID",28
"dhl_facility_28890",28890,"MADRID",28
"dhl_facility_28891",28891,"MADRID",28
"dhl_facility_28900",28900,"MADRID",28
"dhl_facility_28901",28901,"MADRID",28
"dhl_facility_28902",28902,"MADRID",28
"dhl_facility_28903",28903,"MADRID",28
"dhl_facility_28904",28904,"MADRID",28
"dhl_facility_28905",28905,"MADRID",28
"dhl_facility_28906",28906,"MADRID",28
"dhl_facility_28907",28907,"MADRID",28
"dhl_facility_28908",28908,"MADRID",28
"dhl_facility_28909",28909,"MADRID",28
"dhl_facility_28910",28910,"MADRID",28
"dhl_facility_28911",28911,"MADRID",28
"dhl_facility_28912",28912,"MADRID",28
"dhl_facility_28913",28913,"MADRID",28
"dhl_facility_28914",28914,"MADRID",28
"dhl_facility_28915",28915,"MADRID",28
"dhl_facility_28916",28916,"MADRID",28
"dhl_facility_28917",28917,"MADRID",28
"dhl_facility_28921",28921,"MADRID",28
"dhl_facility_28922",28922,"MADRID",28
"dhl_facility_28923",28923,"MADRID",28
"dhl_facility_28924",28924,"MADRID",28
"dhl_facility_28925",28925,"MADRID",28
"dhl_facility_28930",28930,"MADRID",28
"dhl_facility_28931",28931,"MADRID",28
"dhl_facility_28932",28932,"MADRID",28
"dhl_facility_28933",28933,"MADRID",28
"dhl_facility_28934",28934,"MADRID",28
"dhl_facility_28935",28935,"MADRID",28
"dhl_facility_28936",28936,"MADRID",28
"dhl_facility_28937",28937,"MADRID",28
"dhl_facility_28938",28938,"MADRID",28
"dhl_facility_28939",28939,"MADRID",28
"dhl_facility_28940",28940,"MADRID",28
"dhl_facility_28941",28941,"MADRID",28
"dhl_facility_28942",28942,"MADRID",28
"dhl_facility_28943",28943,"MADRID",28
"dhl_facility_28944",28944,"MADRID",28
"dhl_facility_28945",28945,"MADRID",28
"dhl_facility_28946",28946,"MADRID",28
"dhl_facility_28947",28947,"MADRID",28
"dhl_facility_28949",28949,"MADRID",28
"dhl_facility_28950",28950,"MADRID",28
"dhl_facility_28970",28970,"MADRID",28
"dhl_facility_28971",28971,"MADRID",28
"dhl_facility_28978",28978,"MADRID",28
"dhl_facility_28979",28979,"MADRID",28
"dhl_facility_28980",28980,"MADRID",28
"dhl_facility_28990",28990,"MADRID",28
"dhl_facility_28991",28991,"MADRID",28
"dhl_facility_29001",29001,"MALAGA",29
"dhl_facility_29002",29002,"MALAGA",29
"dhl_facility_29003",29003,"MALAGA",29
"dhl_facility_29004",29004,"MALAGA",29
"dhl_facility_29005",29005,"MALAGA",29
"dhl_facility_29006",29006,"MALAGA",29
"dhl_facility_29007",29007,"MALAGA",29
"dhl_facility_29008",29008,"MALAGA",29
"dhl_facility_29009",29009,"MALAGA",29
"dhl_facility_29010",29010,"MALAGA",29
"dhl_facility_29011",29011,"MALAGA",29
"dhl_facility_29012",29012,"MALAGA",29
"dhl_facility_29013",29013,"MALAGA",29
"dhl_facility_29014",29014,"MALAGA",29
"dhl_facility_29015",29015,"MALAGA",29
"dhl_facility_29016",29016,"MALAGA",29
"dhl_facility_29017",29017,"MALAGA",29
"dhl_facility_29018",29018,"MALAGA",29
"dhl_facility_29080",29080,"MALAGA",29
"dhl_facility_29100",29100,"MALAGA",29
"dhl_facility_29108",29108,"MALAGA",29
"dhl_facility_29109",29109,"MALAGA",29
"dhl_facility_29110",29110,"MALAGA",29
"dhl_facility_29120",29120,"MALAGA",29
"dhl_facility_29130",29130,"MALAGA",29
"dhl_facility_29140",29140,"MALAGA",29
"dhl_facility_29150",29150,"MALAGA",29
"dhl_facility_29160",29160,"MALAGA",29
"dhl_facility_29170",29170,"MALAGA",29
"dhl_facility_29180",29180,"MALAGA",29
"dhl_facility_29190",29190,"MALAGA",29
"dhl_facility_29191",29191,"MALAGA",29
"dhl_facility_29192",29192,"MALAGA",29
"dhl_facility_29193",29193,"MALAGA",29
"dhl_facility_29194",29194,"MALAGA",29
"dhl_facility_29195",29195,"MALAGA",29
"dhl_facility_29196",29196,"MALAGA",29
"dhl_facility_29197",29197,"MALAGA",29
"dhl_facility_29198",29198,"MALAGA",29
"dhl_facility_29200",29200,"MALAGA",29
"dhl_facility_29210",29210,"MALAGA",29
"dhl_facility_29220",29220,"MALAGA",29
"dhl_facility_29230",29230,"MALAGA",29
"dhl_facility_29239",29239,"MALAGA",29
"dhl_facility_29240",29240,"MALAGA",29
"dhl_facility_29250",29250,"MALAGA",29
"dhl_facility_29260",29260,"MALAGA",29
"dhl_facility_29300",29300,"MALAGA",29
"dhl_facility_29309",29309,"MALAGA",29
"dhl_facility_29310",29310,"MALAGA",29
"dhl_facility_29311",29311,"MALAGA",29
"dhl_facility_29312",29312,"MALAGA",29
"dhl_facility_29313",29313,"MALAGA",29
"dhl_facility_29314",29314,"MALAGA",29
"dhl_facility_29315",29315,"MALAGA",29
"dhl_facility_29320",29320,"MALAGA",29
"dhl_facility_29327",29327,"MALAGA",29
"dhl_facility_29328",29328,"MALAGA",29
"dhl_facility_29329",29329,"MALAGA",29
"dhl_facility_29330",29330,"MALAGA",29
"dhl_facility_29340",29340,"MALAGA",29
"dhl_facility_29350",29350,"MALAGA",29
"dhl_facility_29360",29360,"MALAGA",29
"dhl_facility_29370",29370,"MALAGA",29
"dhl_facility_29380",29380,"MALAGA",29
"dhl_facility_29390",29390,"MALAGA",29
"dhl_facility_29391",29391,"MALAGA",29
"dhl_facility_29392",29392,"MALAGA",29
"dhl_facility_29393",29393,"MALAGA",29
"dhl_facility_29394",29394,"MALAGA",29
"dhl_facility_29395",29395,"MALAGA",29
"dhl_facility_29400",29400,"MALAGA",29
"dhl_facility_29410",29410,"MALAGA",29
"dhl_facility_29420",29420,"MALAGA",29
"dhl_facility_29430",29430,"MALAGA",29
"dhl_facility_29440",29440,"MALAGA",29
"dhl_facility_29450",29450,"MALAGA",29
"dhl_facility_29451",29451,"MALAGA",29
"dhl_facility_29452",29452,"MALAGA",29
"dhl_facility_29460",29460,"MALAGA",29
"dhl_facility_29461",29461,"MALAGA",29
"dhl_facility_29462",29462,"MALAGA",29
"dhl_facility_29470",29470,"MALAGA",29
"dhl_facility_29471",29471,"MALAGA",29
"dhl_facility_29480",29480,"MALAGA",29
"dhl_facility_29490",29490,"MALAGA",29
"dhl_facility_29491",29491,"MALAGA",29
"dhl_facility_29492",29492,"MALAGA",29
"dhl_facility_29493",29493,"MALAGA",29
"dhl_facility_29494",29494,"MALAGA",29
"dhl_facility_29500",29500,"MALAGA",29
"dhl_facility_29510",29510,"MALAGA",29
"dhl_facility_29520",29520,"MALAGA",29
"dhl_facility_29530",29530,"MALAGA",29
"dhl_facility_29531",29531,"MALAGA",29
"dhl_facility_29532",29532,"MALAGA",29
"dhl_facility_29533",29533,"MALAGA",29
"dhl_facility_29540",29540,"MALAGA",29
"dhl_facility_29550",29550,"MALAGA",29
"dhl_facility_29551",29551,"MALAGA",29
"dhl_facility_29552",29552,"MALAGA",29
"dhl_facility_29553",29553,"MALAGA",29
"dhl_facility_29560",29560,"MALAGA",29
"dhl_facility_29566",29566,"MALAGA",29
"dhl_facility_29567",29567,"MALAGA",29
"dhl_facility_29568",29568,"MALAGA",29
"dhl_facility_29569",29569,"MALAGA",29
"dhl_facility_29570",29570,"MALAGA",29
"dhl_facility_29580",29580,"MALAGA",29
"dhl_facility_29590",29590,"MALAGA",29
"dhl_facility_29591",29591,"MALAGA",29
"dhl_facility_29592",29592,"MALAGA",29
"dhl_facility_29593",29593,"MALAGA",29
"dhl_facility_29600",29600,"MALAGA",29
"dhl_facility_29610",29610,"MALAGA",29
"dhl_facility_29611",29611,"MALAGA",29
"dhl_facility_29613",29613,"MALAGA",29
"dhl_facility_29620",29620,"MALAGA",29
"dhl_facility_29630",29630,"MALAGA",29
"dhl_facility_29631",29631,"MALAGA",29
"dhl_facility_29639",29639,"MALAGA",29
"dhl_facility_29640",29640,"MALAGA",29
"dhl_facility_29647",29647,"MALAGA",29
"dhl_facility_29648",29648,"MALAGA",29
"dhl_facility_29649",29649,"MALAGA",29
"dhl_facility_29650",29650,"MALAGA",29
"dhl_facility_29660",29660,"MALAGA",29
"dhl_facility_29670",29670,"MALAGA",29
"dhl_facility_29678",29678,"MALAGA",29
"dhl_facility_29679",29679,"MALAGA",29
"dhl_facility_29680",29680,"MALAGA",29
"dhl_facility_29688",29688,"MALAGA",29
"dhl_facility_29689",29689,"MALAGA",29
"dhl_facility_29690",29690,"MALAGA",29
"dhl_facility_29691",29691,"MALAGA",29
"dhl_facility_29692",29692,"MALAGA",29
"dhl_facility_29693",29693,"MALAGA",29
"dhl_facility_29700",29700,"MALAGA",29
"dhl_facility_29710",29710,"MALAGA",29
"dhl_facility_29711",29711,"MALAGA",29
"dhl_facility_29712",29712,"MALAGA",29
"dhl_facility_29713",29713,"MALAGA",29
"dhl_facility_29714",29714,"MALAGA",29
"dhl_facility_29715",29715,"MALAGA",29
"dhl_facility_29716",29716,"MALAGA",29
"dhl_facility_29717",29717,"MALAGA",29
"dhl_facility_29718",29718,"MALAGA",29
"dhl_facility_29719",29719,"MALAGA",29
"dhl_facility_29720",29720,"MALAGA",29
"dhl_facility_29730",29730,"MALAGA",29
"dhl_facility_29738",29738,"MALAGA",29
"dhl_facility_29740",29740,"MALAGA",29
"dhl_facility_29749",29749,"MALAGA",29
"dhl_facility_29750",29750,"MALAGA",29
"dhl_facility_29751",29751,"MALAGA",29
"dhl_facility_29752",29752,"MALAGA",29
"dhl_facility_29753",29753,"MALAGA",29
"dhl_facility_29754",29754,"MALAGA",29
"dhl_facility_29755",29755,"MALAGA",29
"dhl_facility_29760",29760,"MALAGA",29
"dhl_facility_29770",29770,"MALAGA",29
"dhl_facility_29780",29780,"MALAGA",29
"dhl_facility_29787",29787,"MALAGA",29
"dhl_facility_29788",29788,"MALAGA",29
"dhl_facility_29789",29789,"MALAGA",29
"dhl_facility_29790",29790,"MALAGA",29
"dhl_facility_29791",29791,"MALAGA",29
"dhl_facility_29792",29792,"MALAGA",29
"dhl_facility_29793",29793,"MALAGA",29
"dhl_facility_30001",30001,"MURCIA",30
"dhl_facility_30002",30002,"MURCIA",30
"dhl_facility_30003",30003,"MURCIA",30
"dhl_facility_30004",30004,"MURCIA",30
"dhl_facility_30005",30005,"MURCIA",30
"dhl_facility_30006",30006,"MURCIA",30
"dhl_facility_30007",30007,"MURCIA",30
"dhl_facility_30008",30008,"MURCIA",30
"dhl_facility_30009",30009,"MURCIA",30
"dhl_facility_30010",30010,"MURCIA",30
"dhl_facility_30011",30011,"MURCIA",30
"dhl_facility_30012",30012,"MURCIA",30
"dhl_facility_30080",30080,"MURCIA",30
"dhl_facility_30100",30100,"MURCIA",30
"dhl_facility_30107",30107,"MURCIA",30
"dhl_facility_30108",30108,"MURCIA",30
"dhl_facility_30109",30109,"MURCIA",30
"dhl_facility_30110",30110,"MURCIA",30
"dhl_facility_30120",30120,"MURCIA",30
"dhl_facility_30130",30130,"MURCIA",30
"dhl_facility_30139",30139,"MURCIA",30
"dhl_facility_30140",30140,"MURCIA",30
"dhl_facility_30149",30149,"MURCIA",30
"dhl_facility_30150",30150,"MURCIA",30
"dhl_facility_30151",30151,"MURCIA",30
"dhl_facility_30152",30152,"MURCIA",30
"dhl_facility_30153",30153,"MURCIA",30
"dhl_facility_30154",30154,"MURCIA",30
"dhl_facility_30155",30155,"MURCIA",30
"dhl_facility_30156",30156,"MURCIA",30
"dhl_facility_30157",30157,"MURCIA",30
"dhl_facility_30158",30158,"MURCIA",30
"dhl_facility_30159",30159,"MURCIA",30
"dhl_facility_30160",30160,"MURCIA",30
"dhl_facility_30161",30161,"MURCIA",30
"dhl_facility_30162",30162,"MURCIA",30
"dhl_facility_30163",30163,"MURCIA",30
"dhl_facility_30164",30164,"MURCIA",30
"dhl_facility_30165",30165,"MURCIA",30
"dhl_facility_30166",30166,"MURCIA",30
"dhl_facility_30167",30167,"MURCIA",30
"dhl_facility_30168",30168,"MURCIA",30
"dhl_facility_30169",30169,"MURCIA",30
"dhl_facility_30170",30170,"MURCIA",30
"dhl_facility_30176",30176,"MURCIA",30
"dhl_facility_30177",30177,"MURCIA",30
"dhl_facility_30178",30178,"MURCIA",30
"dhl_facility_30179",30179,"MURCIA",30
"dhl_facility_30180",30180,"MURCIA",30
"dhl_facility_30189",30189,"MURCIA",30
"dhl_facility_30190",30190,"MURCIA",30
"dhl_facility_30191",30191,"MURCIA",30
"dhl_facility_30192",30192,"MURCIA",30
"dhl_facility_30193",30193,"MURCIA",30
"dhl_facility_30194",30194,"MURCIA",30
"dhl_facility_30195",30195,"MURCIA",30
"dhl_facility_30196",30196,"MURCIA",30
"dhl_facility_30201",30201,"MURCIA",30
"dhl_facility_30202",30202,"MURCIA",30
"dhl_facility_30203",30203,"MURCIA",30
"dhl_facility_30204",30204,"MURCIA",30
"dhl_facility_30205",30205,"MURCIA",30
"dhl_facility_30290",30290,"MURCIA",30
"dhl_facility_30300",30300,"MURCIA",30
"dhl_facility_30310",30310,"MURCIA",30
"dhl_facility_30319",30319,"MURCIA",30
"dhl_facility_30320",30320,"MURCIA",30
"dhl_facility_30329",30329,"MURCIA",30
"dhl_facility_30330",30330,"MURCIA",30
"dhl_facility_30331",30331,"MURCIA",30
"dhl_facility_30332",30332,"MURCIA",30
"dhl_facility_30333",30333,"MURCIA",30
"dhl_facility_30334",30334,"MURCIA",30
"dhl_facility_30335",30335,"MURCIA",30
"dhl_facility_30338",30338,"MURCIA",30
"dhl_facility_30350",30350,"MURCIA",30
"dhl_facility_30359",30359,"MURCIA",30
"dhl_facility_30360",30360,"MURCIA",30
"dhl_facility_30364",30364,"MURCIA",30
"dhl_facility_30365",30365,"MURCIA",30
"dhl_facility_30366",30366,"MURCIA",30
"dhl_facility_30367",30367,"MURCIA",30
"dhl_facility_30368",30368,"MURCIA",30
"dhl_facility_30369",30369,"MURCIA",30
"dhl_facility_30370",30370,"MURCIA",30
"dhl_facility_30378",30378,"MURCIA",30
"dhl_facility_30379",30379,"MURCIA",30
"dhl_facility_30380",30380,"MURCIA",30
"dhl_facility_30381",30381,"MURCIA",30
"dhl_facility_30382",30382,"MURCIA",30
"dhl_facility_30383",30383,"MURCIA",30
"dhl_facility_30384",30384,"MURCIA",30
"dhl_facility_30385",30385,"MURCIA",30
"dhl_facility_30386",30386,"MURCIA",30
"dhl_facility_30390",30390,"MURCIA",30
"dhl_facility_30391",30391,"MURCIA",30
"dhl_facility_30392",30392,"MURCIA",30
"dhl_facility_30393",30393,"MURCIA",30
"dhl_facility_30394",30394,"MURCIA",30
"dhl_facility_30395",30395,"MURCIA",30
"dhl_facility_30396",30396,"MURCIA",30
"dhl_facility_30397",30397,"MURCIA",30
"dhl_facility_30398",30398,"MURCIA",30
"dhl_facility_30400",30400,"MURCIA",30
"dhl_facility_30410",30410,"MURCIA",30
"dhl_facility_30411",30411,"MURCIA",30
"dhl_facility_30412",30412,"MURCIA",30
"dhl_facility_30413",30413,"MURCIA",30
"dhl_facility_30414",30414,"MURCIA",30
"dhl_facility_30420",30420,"MURCIA",30
"dhl_facility_30429",30429,"MURCIA",30
"dhl_facility_30430",30430,"MURCIA",30
"dhl_facility_30438",30438,"MURCIA",30
"dhl_facility_30439",30439,"MURCIA",30
"dhl_facility_30440",30440,"MURCIA",30
"dhl_facility_30500",30500,"MURCIA",30
"dhl_facility_30508",30508,"MURCIA",30
"dhl_facility_30509",30509,"MURCIA",30
"dhl_facility_30510",30510,"MURCIA",30
"dhl_facility_30520",30520,"MURCIA",30
"dhl_facility_30528",30528,"MURCIA",30
"dhl_facility_30529",30529,"MURCIA",30
"dhl_facility_30530",30530,"MURCIA",30
"dhl_facility_30540",30540,"MURCIA",30
"dhl_facility_30550",30550,"MURCIA",30
"dhl_facility_30558",30558,"MURCIA",30
"dhl_facility_30559",30559,"MURCIA",30
"dhl_facility_30560",30560,"MURCIA",30
"dhl_facility_30561",30561,"MURCIA",30
"dhl_facility_30562",30562,"MURCIA",30
"dhl_facility_30563",30563,"MURCIA",30
"dhl_facility_30564",30564,"MURCIA",30
"dhl_facility_30565",30565,"MURCIA",30
"dhl_facility_30566",30566,"MURCIA",30
"dhl_facility_30570",30570,"MURCIA",30
"dhl_facility_30579",30579,"MURCIA",30
"dhl_facility_30580",30580,"MURCIA",30
"dhl_facility_30588",30588,"MURCIA",30
"dhl_facility_30589",30589,"MURCIA",30
"dhl_facility_30590",30590,"MURCIA",30
"dhl_facility_30591",30591,"MURCIA",30
"dhl_facility_30592",30592,"MURCIA",30
"dhl_facility_30593",30593,"MURCIA",30
"dhl_facility_30594",30594,"MURCIA",30
"dhl_facility_30600",30600,"MURCIA",30
"dhl_facility_30609",30609,"MURCIA",30
"dhl_facility_30610",30610,"MURCIA",30
"dhl_facility_30611",30611,"MURCIA",30
"dhl_facility_30612",30612,"MURCIA",30
"dhl_facility_30613",30613,"MURCIA",30
"dhl_facility_30620",30620,"MURCIA",30
"dhl_facility_30626",30626,"MURCIA",30
"dhl_facility_30627",30627,"MURCIA",30
"dhl_facility_30628",30628,"MURCIA",30
"dhl_facility_30629",30629,"MURCIA",30
"dhl_facility_30630",30630,"MURCIA",30
"dhl_facility_30640",30640,"MURCIA",30
"dhl_facility_30648",30648,"MURCIA",30
"dhl_facility_30649",30649,"MURCIA",30
"dhl_facility_30659",30659,"MURCIA",30
"dhl_facility_30700",30700,"MURCIA",30
"dhl_facility_30708",30708,"MURCIA",30
"dhl_facility_30709",30709,"MURCIA",30
"dhl_facility_30710",30710,"MURCIA",30
"dhl_facility_30715",30715,"MURCIA",30
"dhl_facility_30720",30720,"MURCIA",30
"dhl_facility_30729",30729,"MURCIA",30
"dhl_facility_30730",30730,"MURCIA",30
"dhl_facility_30739",30739,"MURCIA",30
"dhl_facility_30740",30740,"MURCIA",30
"dhl_facility_30747",30747,"MURCIA",30
"dhl_facility_30748",30748,"MURCIA",30
"dhl_facility_30749",30749,"MURCIA",30
"dhl_facility_30800",30800,"MURCIA",30
"dhl_facility_30810",30810,"MURCIA",30
"dhl_facility_30811",30811,"MURCIA",30
"dhl_facility_30812",30812,"MURCIA",30
"dhl_facility_30813",30813,"MURCIA",30
"dhl_facility_30814",30814,"MURCIA",30
"dhl_facility_30815",30815,"MURCIA",30
"dhl_facility_30816",30816,"MURCIA",30
"dhl_facility_30817",30817,"MURCIA",30
"dhl_facility_30820",30820,"MURCIA",30
"dhl_facility_30830",30830,"MURCIA",30
"dhl_facility_30831",30831,"MURCIA",30
"dhl_facility_30832",30832,"MURCIA",30
"dhl_facility_30833",30833,"MURCIA",30
"dhl_facility_30834",30834,"MURCIA",30
"dhl_facility_30835",30835,"MURCIA",30
"dhl_facility_30836",30836,"MURCIA",30
"dhl_facility_30837",30837,"MURCIA",30
"dhl_facility_30840",30840,"MURCIA",30
"dhl_facility_30848",30848,"MURCIA",30
"dhl_facility_30849",30849,"MURCIA",30
"dhl_facility_30850",30850,"MURCIA",30
"dhl_facility_30858",30858,"MURCIA",30
"dhl_facility_30859",30859,"MURCIA",30
"dhl_facility_30860",30860,"MURCIA",30
"dhl_facility_30868",30868,"MURCIA",30
"dhl_facility_30869",30869,"MURCIA",30
"dhl_facility_30870",30870,"MURCIA",30
"dhl_facility_30876",30876,"MURCIA",30
"dhl_facility_30877",30877,"MURCIA",30
"dhl_facility_30878",30878,"MURCIA",30
"dhl_facility_30879",30879,"MURCIA",30
"dhl_facility_30880",30880,"MURCIA",30
"dhl_facility_30889",30889,"MURCIA",30
"dhl_facility_30890",30890,"MURCIA",30
"dhl_facility_30891",30891,"MURCIA",30
"dhl_facility_30892",30892,"MURCIA",30
"dhl_facility_30893",30893,"MURCIA",30
"dhl_facility_31001",31001,"PAMPLONA",31
"dhl_facility_31002",31002,"PAMPLONA",31
"dhl_facility_31003",31003,"PAMPLONA",31
"dhl_facility_31004",31004,"PAMPLONA",31
"dhl_facility_31005",31005,"PAMPLONA",31
"dhl_facility_31006",31006,"PAMPLONA",31
"dhl_facility_31007",31007,"PAMPLONA",31
"dhl_facility_31008",31008,"PAMPLONA",31
"dhl_facility_31009",31009,"PAMPLONA",31
"dhl_facility_31010",31010,"PAMPLONA",31
"dhl_facility_31011",31011,"PAMPLONA",31
"dhl_facility_31012",31012,"PAMPLONA",31
"dhl_facility_31013",31013,"PAMPLONA",31
"dhl_facility_31014",31014,"PAMPLONA",31
"dhl_facility_31015",31015,"PAMPLONA",31
"dhl_facility_31080",31080,"PAMPLONA",31
"dhl_facility_31100",31100,"PAMPLONA",31
"dhl_facility_31109",31109,"PAMPLONA",31
"dhl_facility_31110",31110,"PAMPLONA",31
"dhl_facility_31119",31119,"PAMPLONA",31
"dhl_facility_31120",31120,"PAMPLONA",31
"dhl_facility_31130",31130,"PAMPLONA",31
"dhl_facility_31131",31131,"PAMPLONA",31
"dhl_facility_31132",31132,"PAMPLONA",31
"dhl_facility_31133",31133,"PAMPLONA",31
"dhl_facility_31140",31140,"PAMPLONA",31
"dhl_facility_31150",31150,"PAMPLONA",31
"dhl_facility_31151",31151,"PAMPLONA",31
"dhl_facility_31152",31152,"PAMPLONA",31
"dhl_facility_31153",31153,"PAMPLONA",31
"dhl_facility_31154",31154,"PAMPLONA",31
"dhl_facility_31160",31160,"PAMPLONA",31
"dhl_facility_31170",31170,"PAMPLONA",31
"dhl_facility_31171",31171,"PAMPLONA",31
"dhl_facility_31172",31172,"PAMPLONA",31
"dhl_facility_31173",31173,"PAMPLONA",31
"dhl_facility_31174",31174,"PAMPLONA",31
"dhl_facility_31175",31175,"PAMPLONA",31
"dhl_facility_31176",31176,"PAMPLONA",31
"dhl_facility_31177",31177,"PAMPLONA",31
"dhl_facility_31178",31178,"PAMPLONA",31
"dhl_facility_31179",31179,"PAMPLONA",31
"dhl_facility_31180",31180,"PAMPLONA",31
"dhl_facility_31190",31190,"PAMPLONA",31
"dhl_facility_31191",31191,"PAMPLONA",31
"dhl_facility_31192",31192,"PAMPLONA",31
"dhl_facility_31193",31193,"PAMPLONA",31
"dhl_facility_31194",31194,"PAMPLONA",31
"dhl_facility_31195",31195,"PAMPLONA",31
"dhl_facility_31200",31200,"PAMPLONA",31
"dhl_facility_31208",31208,"PAMPLONA",31
"dhl_facility_31209",31209,"PAMPLONA",31
"dhl_facility_31210",31210,"PAMPLONA",31
"dhl_facility_31219",31219,"PAMPLONA",31
"dhl_facility_31220",31220,"PAMPLONA",31
"dhl_facility_31227",31227,"LOGROÑO",26
"dhl_facility_31228",31228,"PAMPLONA",31
"dhl_facility_31229",31229,"PAMPLONA",31
"dhl_facility_31230",31230,"LOGROÑO",26
"dhl_facility_31239",31239,"LOGROÑO",26
"dhl_facility_31240",31240,"PAMPLONA",31
"dhl_facility_31241",31241,"PAMPLONA",31
"dhl_facility_31242",31242,"PAMPLONA",31
"dhl_facility_31243",31243,"PAMPLONA",31
"dhl_facility_31250",31250,"PAMPLONA",31
"dhl_facility_31251",31251,"PAMPLONA",31
"dhl_facility_31252",31252,"PAMPLONA",31
"dhl_facility_31253",31253,"PAMPLONA",31
"dhl_facility_31254",31254,"PAMPLONA",31
"dhl_facility_31260",31260,"PAMPLONA",31
"dhl_facility_31261",31261,"PAMPLONA",31
"dhl_facility_31262",31262,"PAMPLONA",31
"dhl_facility_31263",31263,"PAMPLONA",31
"dhl_facility_31264",31264,"PAMPLONA",31
"dhl_facility_31270",31270,"PAMPLONA",31
"dhl_facility_31271",31271,"PAMPLONA",31
"dhl_facility_31272",31272,"PAMPLONA",31
"dhl_facility_31280",31280,"PAMPLONA",31
"dhl_facility_31281",31281,"PAMPLONA",31
"dhl_facility_31282",31282,"PAMPLONA",31
"dhl_facility_31283",31283,"PAMPLONA",31
"dhl_facility_31284",31284,"PAMPLONA",31
"dhl_facility_31290",31290,"PAMPLONA",31
"dhl_facility_31291",31291,"PAMPLONA",31
"dhl_facility_31292",31292,"PAMPLONA",31
"dhl_facility_31293",31293,"PAMPLONA",31
"dhl_facility_31300",31300,"PAMPLONA",31
"dhl_facility_31310",31310,"PAMPLONA",31
"dhl_facility_31311",31311,"PAMPLONA",31
"dhl_facility_31312",31312,"PAMPLONA",31
"dhl_facility_31313",31313,"PAMPLONA",31
"dhl_facility_31314",31314,"PAMPLONA",31
"dhl_facility_31315",31315,"PAMPLONA",31
"dhl_facility_31320",31320,"PAMPLONA",31
"dhl_facility_31330",31330,"PAMPLONA",31
"dhl_facility_31340",31340,"PAMPLONA",31
"dhl_facility_31349",31349,"PAMPLONA",31
"dhl_facility_31350",31350,"PAMPLONA",31
"dhl_facility_31360",31360,"PAMPLONA",31
"dhl_facility_31370",31370,"PAMPLONA",31
"dhl_facility_31380",31380,"PAMPLONA",31
"dhl_facility_31381",31381,"PAMPLONA",31
"dhl_facility_31382",31382,"PAMPLONA",31
"dhl_facility_31383",31383,"PAMPLONA",31
"dhl_facility_31390",31390,"PAMPLONA",31
"dhl_facility_31391",31391,"PAMPLONA",31
"dhl_facility_31392",31392,"PAMPLONA",31
"dhl_facility_31393",31393,"PAMPLONA",31
"dhl_facility_31394",31394,"PAMPLONA",31
"dhl_facility_31395",31395,"PAMPLONA",31
"dhl_facility_31396",31396,"PAMPLONA",31
"dhl_facility_31397",31397,"PAMPLONA",31
"dhl_facility_31398",31398,"PAMPLONA",31
"dhl_facility_31400",31400,"PAMPLONA",31
"dhl_facility_31409",31409,"PAMPLONA",31
"dhl_facility_31410",31410,"PAMPLONA",31
"dhl_facility_31411",31411,"PAMPLONA",31
"dhl_facility_31412",31412,"PAMPLONA",31
"dhl_facility_31413",31413,"PAMPLONA",31
"dhl_facility_31414",31414,"PAMPLONA",31
"dhl_facility_31415",31415,"PAMPLONA",31
"dhl_facility_31416",31416,"PAMPLONA",31
"dhl_facility_31417",31417,"PAMPLONA",31
"dhl_facility_31418",31418,"PAMPLONA",31
"dhl_facility_31420",31420,"PAMPLONA",31
"dhl_facility_31421",31421,"PAMPLONA",31
"dhl_facility_31422",31422,"PAMPLONA",31
"dhl_facility_31430",31430,"PAMPLONA",31
"dhl_facility_31438",31438,"PAMPLONA",31
"dhl_facility_31439",31439,"PAMPLONA",31
"dhl_facility_31440",31440,"PAMPLONA",31
"dhl_facility_31448",31448,"PAMPLONA",31
"dhl_facility_31449",31449,"PAMPLONA",31
"dhl_facility_31450",31450,"PAMPLONA",31
"dhl_facility_31451",31451,"PAMPLONA",31
"dhl_facility_31452",31452,"PAMPLONA",31
"dhl_facility_31453",31453,"PAMPLONA",31
"dhl_facility_31454",31454,"PAMPLONA",31
"dhl_facility_31460",31460,"PAMPLONA",31
